student_id,student_email,student_account_status,student_role,course_id,course_code,course_status,program_name,enrollment_status,enrollment_type,course_fee,duration_value,duration_unit,instructor_count,days_since_enrollment,attendance_total_sessions,attendance_present_count,attendance_late_count,attendance_absent_count,attendance_excused_count,attendance_percentage,completed_class_sessions,scheduled_class_sessions,cancelled_class_sessions,online_session_count,physical_session_count,materials_total,pdf_material_count,video_material_count,external_url_material_count,exams_available,exams_attempted,exams_submitted,exams_graded,avg_exam_percentage,best_exam_percentage,lowest_exam_percentage,passed_exam_count,failed_exam_count,manual_pending_grade_count,flagged_answer_count,avg_question_score_percentage,payment_status,successful_payment_count,failed_payment_count,total_paid_amount,invoice_count,support_ticket_count,open_ticket_count,critical_ticket_count,academic_ticket_count,technical_ticket_count,finance_ticket_count,appointment_count,completed_appointment_count,cancelled_appointment_count,last_activity_days_ago,performance_category
801,student0801@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,ACTIVE,ADMIN_ONLY,45000.0,8,WEEKS,1,81,10,5,1,4,0,55.0,12,2,0,6,8,14,4,5,5,3,2,2,2,42.97,51.24,34.7,1,1,0,1,43.99,SUCCESS,1,0,45000.0,1,0,0,0,0,0,0,1,1,0,25,Medium
410,student0410@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,180,20,10,2,7,1,58.75,20,9,0,15,14,17,4,8,5,5,2,2,1,54.35,54.35,54.35,1,0,1,1,52.61,FAILED,0,1,0.0,0,1,0,0,1,0,0,0,0,0,40,Medium
740,student0740@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,ACTIVE,OPEN,50000.0,4,MONTHS,2,36,4,3,0,1,0,75.0,28,5,0,29,4,7,3,2,2,3,2,2,2,69.48,70.7,68.25,2,0,0,0,66.9,SUCCESS,2,0,50000.0,1,0,0,0,0,0,0,2,2,0,15,Average
138,student0138@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,COMPLETED,OPEN,50000.0,4,MONTHS,1,106,17,15,0,2,0,88.24,26,8,2,32,2,9,3,4,2,4,3,3,3,74.45,83.69,69.26,3,0,0,0,71.96,FAILED,0,2,0.0,1,0,0,0,0,0,0,0,0,0,8,Average
161,student0161@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,ACTIVE,OPEN,30000.0,12,WEEKS,2,164,13,6,1,6,0,50.0,13,2,0,5,10,13,4,6,3,5,2,2,2,55.29,58.15,52.44,2,0,0,2,52.91,FAILED,0,1,0.0,1,1,1,0,0,0,1,2,1,1,25,Medium
126,student0126@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,108,4,1,1,2,0,37.5,4,14,0,4,14,7,2,3,2,4,2,2,2,52.73,55.7,49.75,1,1,0,1,57.28,SUCCESS,1,0,40000.0,1,1,0,0,0,1,0,0,0,0,29,Medium
343,student0343@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,ACTIVE,ADMIN_ONLY,50000.0,3,WEEKS,2,86,7,6,0,1,0,85.71,7,6,0,10,3,13,7,5,1,1,1,1,1,60.27,60.27,60.27,1,0,0,1,62.93,SUCCESS,1,0,50000.0,2,0,0,0,0,0,0,0,0,0,14,Average
806,student0806@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,ACTIVE,OPEN,40000.0,3,WEEKS,2,94,15,8,0,6,1,58.33,15,10,1,14,11,12,4,7,1,4,1,1,1,54.61,54.61,54.61,1,0,0,1,59.32,FAILED,0,1,0.0,0,1,1,0,1,0,0,0,0,0,22,Medium
364,student0364@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,REMOVED,OPEN,50000.0,16,WEEKS,1,74,11,0,3,6,2,27.27,20,9,0,15,14,17,4,8,5,5,2,2,2,23.31,29.79,16.83,0,2,0,1,18.43,SUCCESS,1,0,50000.0,2,0,0,0,0,0,0,0,0,0,88,Low
66,student0066@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,ACTIVE,OPEN,35000.0,8,WEEKS,1,14,1,0,1,0,0,50.0,26,8,0,16,18,14,5,7,2,1,1,1,1,61.65,61.65,61.65,1,0,0,0,63.38,PENDING,0,0,0.0,1,0,0,0,0,0,0,0,0,0,15,Average
89,student0089@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,REMOVED,OPEN,50000.0,4,MONTHS,2,25,3,0,2,1,0,33.33,28,5,0,29,4,7,3,2,2,3,2,2,2,50.82,53.45,48.19,1,1,0,4,43.71,SUCCESS,1,0,50000.0,1,1,0,0,1,0,0,1,1,0,30,Medium
282,student0282@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,REMOVED,OPEN,50000.0,16,WEEKS,1,39,5,3,0,1,1,75.0,20,9,0,15,14,17,4,8,5,5,2,1,1,33.97,33.97,33.97,0,1,0,0,39.21,SUCCESS,1,0,50000.0,1,3,0,0,0,1,2,1,1,0,20,Medium
671,student0671@student.hitech.lk,PENDING_VERIFICATION,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,REMOVED,OPEN,35000.0,3,WEEKS,1,45,5,0,3,2,0,30.0,13,3,3,7,9,11,3,5,3,1,1,1,1,44.83,44.83,44.83,0,1,0,0,46.85,SUCCESS,1,0,35000.0,2,1,1,0,0,0,1,0,0,0,49,Medium
693,student0693@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,COMPLETED,OPEN,50000.0,4,MONTHS,1,149,17,17,0,0,0,100.0,26,8,2,32,2,9,3,4,2,4,3,3,3,98.54,100.0,96.97,3,0,0,0,93.94,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,0,0,0,7,Good
824,student0824@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,ACTIVE,OPEN,50000.0,4,MONTHS,2,78,11,10,0,0,1,97.73,28,5,0,29,4,7,3,2,2,3,3,3,3,82.01,89.46,77.59,3,0,0,1,80.07,SUCCESS,2,0,50000.0,1,0,0,0,0,0,0,0,0,0,5,Good
106,student0106@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,ACTIVE,OPEN,35000.0,3,WEEKS,1,25,3,0,2,0,1,58.33,13,3,3,7,9,11,3,5,3,1,1,1,1,55.18,55.18,55.18,1,0,0,1,50.74,FAILED,0,1,0.0,0,0,0,0,0,0,0,2,1,1,14,Medium
99,student0099@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,REMOVED,ADMIN_ONLY,45000.0,8,WEEKS,1,59,8,8,0,0,0,100.0,12,2,0,6,8,14,4,5,5,3,3,3,2,73.32,83.98,62.66,2,0,1,0,72.93,PENDING,0,0,0.0,1,0,0,0,0,0,0,2,2,0,6,Good
40,student0040@student.hitech.lk,INACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,COMPLETED,OPEN,40000.0,3,WEEKS,2,215,15,12,0,2,1,85.0,15,10,1,14,11,12,4,7,1,4,3,3,3,53.53,54.56,52.87,3,0,0,0,48.91,SUCCESS,1,0,40000.0,1,0,0,0,0,0,0,0,0,0,39,Average
14,student0014@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,COMPLETED,OPEN,40000.0,3,WEEKS,2,71,10,7,0,3,0,70.0,15,10,1,14,11,12,4,7,1,4,3,3,3,68.89,81.1,58.98,3,0,0,0,68.49,SUCCESS,1,0,40000.0,2,0,0,0,0,0,0,1,1,0,8,Average
120,student0120@student.hitech.lk,ACTIVE,STUDENT,2,SE-WEB-120,DRAFT,Data Science,ACTIVE,ADMIN_ONLY,25000.0,16,WEEKS,3,136,3,0,2,1,0,33.33,28,10,0,16,22,9,5,4,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,1,0,25000.0,1,0,0,0,0,0,0,1,1,0,30,Medium
835,student0835@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,ACTIVE,OPEN,50000.0,4,MONTHS,1,137,19,15,1,2,1,85.53,26,8,2,32,2,9,3,4,2,4,4,4,4,86.88,94.96,78.71,4,0,0,0,90.52,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,2,2,0,1,Good
768,student0768@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,36,4,1,1,1,1,56.25,4,14,0,4,14,7,2,3,2,4,2,2,2,47.72,55.3,40.15,1,1,0,4,43.42,SUCCESS,1,0,40000.0,1,1,1,0,0,0,1,1,1,0,31,Low
80,student0080@student.hitech.lk,INACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,ACTIVE,ADMIN_ONLY,50000.0,3,WEEKS,2,51,6,3,1,2,0,58.33,7,6,0,10,3,13,7,5,1,1,1,1,1,42.07,42.07,42.07,0,1,0,1,42.74,SUCCESS,1,0,50000.0,1,1,1,0,0,1,0,0,0,0,41,Medium
367,student0367@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,COMPLETED,OPEN,40000.0,3,WEEKS,2,88,10,9,0,1,0,90.0,15,10,1,14,11,12,4,7,1,4,4,4,4,91.83,99.19,88.55,4,0,0,0,92.36,PENDING,0,0,0.0,1,0,0,0,0,0,0,0,0,0,6,Good
677,student0677@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,REMOVED,ADMIN_ONLY,50000.0,3,WEEKS,2,5,0,0,0,0,0,0.0,7,6,0,10,3,13,7,5,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,PENDING,0,0,0.0,1,2,2,1,2,0,0,0,0,0,26,Low
400,student0400@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,ACTIVE,ADMIN_ONLY,50000.0,3,WEEKS,2,63,7,2,3,2,0,50.0,7,6,0,10,3,13,7,5,1,1,1,1,1,78.65,78.65,78.65,1,0,0,0,86.63,PENDING,0,1,0.0,1,1,0,0,1,0,0,3,2,1,14,Average
439,student0439@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,ACTIVE,OPEN,45000.0,10,WEEKS,2,76,8,6,2,0,0,87.5,8,9,1,16,1,5,2,3,0,5,5,4,4,93.1,100.0,82.45,4,0,0,1,90.36,SUCCESS,1,0,45000.0,1,0,0,0,0,0,0,2,2,0,4,Good
223,student0223@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,50,7,0,2,5,0,14.29,20,9,0,15,14,17,4,8,5,5,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,FAILED,0,2,0.0,1,3,2,1,0,1,2,0,0,0,64,Low
484,student0484@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,ACTIVE,OPEN,35000.0,3,WEEKS,1,89,9,9,0,0,0,100.0,13,3,3,7,9,11,3,5,3,1,1,1,1,94.36,94.36,94.36,1,0,0,1,94.59,SUCCESS,1,0,35000.0,2,1,0,0,0,0,1,0,0,0,2,Good
227,student0227@student.hitech.lk,INACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,COMPLETED,OPEN,35000.0,8,WEEKS,1,179,26,17,2,7,0,69.23,26,8,0,16,18,14,5,7,2,1,1,1,1,67.53,67.53,67.53,1,0,0,0,71.11,SUCCESS,1,0,35000.0,1,1,1,0,0,0,1,0,0,0,16,Average
250,student0250@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,ACTIVE,ADMIN_ONLY,50000.0,3,WEEKS,2,123,7,3,0,4,0,42.86,7,6,0,10,3,13,7,5,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,1,1,50000.0,1,0,0,0,0,0,0,1,1,0,35,Low
277,student0277@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,COMPLETED,OPEN,35000.0,3,WEEKS,1,192,13,12,0,1,0,92.31,13,3,3,7,9,11,3,5,3,1,1,1,0,0.0,0.0,0.0,0,0,1,0,0.0,SUCCESS,2,0,35000.0,1,0,0,0,0,0,0,0,0,0,5,Good
792,student0792@student.hitech.lk,PENDING_VERIFICATION,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,ACTIVE,OPEN,30000.0,12,WEEKS,2,61,8,4,1,3,0,56.25,13,2,0,5,10,13,4,6,3,5,3,3,3,64.76,67.93,59.33,3,0,0,0,67.16,FAILED,0,1,0.0,0,3,1,1,1,1,1,0,0,0,28,Medium
580,student0580@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,110,12,9,1,2,0,79.17,20,9,0,15,14,17,4,8,5,5,3,3,2,67.8,70.51,65.09,2,0,1,0,70.56,SUCCESS,1,0,50000.0,1,1,1,1,0,0,1,1,0,1,12,Average
406,student0406@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,REMOVED,OPEN,50000.0,4,MONTHS,2,39,4,0,2,2,0,25.0,28,5,0,29,4,7,3,2,2,3,1,1,1,29.8,29.8,29.8,0,1,0,2,29.41,FAILED,0,2,0.0,1,5,2,0,3,0,2,0,0,0,76,Low
260,student0260@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,ACTIVE,OPEN,35000.0,3,WEEKS,1,103,13,4,2,7,0,38.46,13,3,3,7,9,11,3,5,3,1,1,1,1,58.76,58.76,58.76,1,0,0,1,58.03,SUCCESS,3,1,35000.0,1,0,0,0,0,0,0,0,0,0,35,Medium
459,student0459@student.hitech.lk,PENDING_VERIFICATION,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,COMPLETED,OPEN,50000.0,16,WEEKS,1,80,12,7,0,5,0,58.33,20,9,0,15,14,17,4,8,5,5,3,3,3,56.66,60.9,50.47,3,0,0,0,62.08,SUCCESS,2,0,50000.0,1,2,0,0,0,1,1,1,1,0,21,Medium
534,student0534@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,REMOVED,OPEN,50000.0,4,MONTHS,2,89,11,2,4,5,0,36.36,28,5,0,29,4,7,3,2,2,3,1,1,1,38.99,38.99,38.99,0,1,0,8,37.91,SUCCESS,2,0,50000.0,1,1,0,0,1,0,0,0,0,0,37,Low
242,student0242@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,COMPLETED,OPEN,35000.0,3,WEEKS,1,243,13,11,1,1,0,88.46,13,3,3,7,9,11,3,5,3,1,1,1,1,81.24,81.24,81.24,1,0,0,1,80.3,SUCCESS,1,1,35000.0,1,0,0,0,0,0,0,0,0,0,5,Good
545,student0545@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,ACTIVE,OPEN,45000.0,10,WEEKS,2,60,8,6,0,1,1,84.38,8,9,1,16,1,5,2,3,0,5,3,3,3,63.98,71.69,53.73,3,0,0,0,60.77,SUCCESS,1,1,45000.0,1,1,0,1,0,0,1,0,0,0,5,Average
829,student0829@student.hitech.lk,PENDING_VERIFICATION,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,ACTIVE,OPEN,40000.0,3,WEEKS,2,189,15,10,0,4,1,71.67,15,10,1,14,11,12,4,7,1,4,3,3,3,83.94,94.66,72.05,3,0,0,0,93.3,SUCCESS,1,0,40000.0,1,1,0,0,0,1,0,0,0,0,8,Good
511,student0511@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,ACTIVE,OPEN,45000.0,10,WEEKS,2,119,8,6,1,1,0,81.25,8,9,1,16,1,5,2,3,0,5,3,2,2,64.11,72.9,55.31,2,0,0,0,68.06,SUCCESS,3,1,45000.0,1,2,0,0,0,1,1,1,0,1,16,Average
10,student0010@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,ACTIVE,OPEN,40000.0,3,WEEKS,2,20,2,0,1,1,0,25.0,15,10,1,14,11,12,4,7,1,4,2,2,2,66.09,71.01,61.17,2,0,0,0,62.12,SUCCESS,1,0,40000.0,1,1,0,0,1,0,0,0,0,0,18,Medium
505,student0505@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,COMPLETED,OPEN,30000.0,12,WEEKS,2,183,13,9,2,2,0,76.92,13,2,0,5,10,13,4,6,3,5,5,5,5,87.35,92.41,83.86,5,0,0,0,86.33,SUCCESS,1,1,30000.0,1,0,0,0,0,0,0,0,0,0,6,Good
516,student0516@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,ACTIVE,ADMIN_ONLY,50000.0,3,WEEKS,2,62,7,5,0,2,0,71.43,7,6,0,10,3,13,7,5,1,1,1,1,1,75.68,75.68,75.68,1,0,0,2,83.87,SUCCESS,1,1,50000.0,1,0,0,0,0,0,0,1,1,0,13,Average
825,student0825@student.hitech.lk,PENDING_VERIFICATION,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,COMPLETED,ADMIN_ONLY,50000.0,3,WEEKS,2,136,7,5,1,1,0,78.57,7,6,0,10,3,13,7,5,1,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0.0,FAILED,0,3,0.0,0,0,0,0,0,0,0,1,1,0,13,Good
642,student0642@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,151,4,0,3,0,1,56.25,4,14,0,4,14,7,2,3,2,4,4,4,4,63.96,67.4,60.05,4,0,0,0,68.02,SUCCESS,1,0,40000.0,1,2,1,0,0,1,1,1,1,0,14,Average
51,student0051@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,COMPLETED,OPEN,40000.0,3,WEEKS,2,136,15,12,1,2,0,83.33,15,10,1,14,11,12,4,7,1,4,4,4,3,89.68,89.71,89.62,3,0,1,0,95.8,SUCCESS,1,0,40000.0,1,0,0,0,0,0,0,0,0,0,4,Good
718,student0718@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,ACTIVE,OPEN,35000.0,3,WEEKS,1,120,13,13,0,0,0,100.0,13,3,3,7,9,11,3,5,3,1,1,1,1,94.16,94.16,94.16,1,0,0,0,93.33,SUCCESS,1,1,35000.0,1,0,0,0,0,0,0,2,2,0,4,Good
195,student0195@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,REMOVED,ADMIN_ONLY,45000.0,8,WEEKS,1,52,6,0,2,4,0,16.67,12,2,0,6,8,14,4,5,5,3,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,PENDING,0,0,0.0,1,2,1,0,1,0,1,1,0,1,30,Low
186,student0186@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,COMPLETED,ADMIN_ONLY,40000.0,12,WEEKS,1,222,4,1,3,0,0,62.5,4,14,0,4,14,7,2,3,2,4,3,3,3,90.56,100.0,83.88,3,0,0,0,85.33,SUCCESS,3,0,40000.0,1,0,0,0,0,0,0,0,0,0,0,Good
642,student0642@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,ACTIVE,ADMIN_ONLY,50000.0,3,WEEKS,2,15,1,0,1,0,0,50.0,7,6,0,10,3,13,7,5,1,1,1,1,1,100.0,100.0,100.0,1,0,0,0,100.0,SUCCESS,2,0,50000.0,1,0,0,0,0,0,0,1,1,0,0,Good
685,student0685@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,ACTIVE,OPEN,40000.0,3,WEEKS,2,46,8,5,1,2,0,68.75,15,10,1,14,11,12,4,7,1,4,2,2,2,55.23,58.26,52.19,2,0,0,0,52.61,FAILED,0,1,0.0,0,1,0,1,0,0,1,1,0,1,37,Medium
643,student0643@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,COMPLETED,ADMIN_ONLY,45000.0,8,WEEKS,1,171,12,11,0,1,0,91.67,12,2,0,6,8,14,4,5,5,3,2,2,2,100.0,100.0,100.0,2,0,0,0,91.67,SUCCESS,1,0,45000.0,2,0,0,0,0,0,0,1,1,0,5,Good
797,student0797@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,REMOVED,OPEN,35000.0,8,WEEKS,1,97,10,6,1,2,1,72.5,26,8,0,16,18,14,5,7,2,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,1,0,35000.0,1,2,0,0,0,1,1,0,0,0,44,Low
811,student0811@student.hitech.lk,ACTIVE,STUDENT,2,SE-WEB-120,DRAFT,Data Science,REMOVED,ADMIN_ONLY,25000.0,16,WEEKS,3,62,1,0,0,0,1,75.0,28,10,0,16,22,9,5,4,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,FAILED,0,2,0.0,1,0,0,0,0,0,0,0,0,0,36,Low
631,student0631@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,COMPLETED,OPEN,45000.0,10,WEEKS,2,193,8,4,2,2,0,62.5,8,9,1,16,1,5,2,3,0,5,4,4,4,81.66,83.37,79.56,4,0,0,0,83.77,SUCCESS,1,0,45000.0,1,0,0,0,0,0,0,0,0,0,7,Good
639,student0639@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,ACTIVE,OPEN,35000.0,3,WEEKS,1,35,5,3,0,2,0,60.0,13,3,3,7,9,11,3,5,3,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,PENDING,0,0,0.0,1,1,1,0,0,0,1,0,0,0,19,Medium
431,student0431@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,82,14,5,1,8,0,39.29,20,9,0,15,14,17,4,8,5,5,3,3,3,47.58,51.19,42.34,1,2,0,4,51.72,SUCCESS,1,1,50000.0,1,0,0,0,0,0,0,1,0,1,35,Low
766,student0766@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,ACTIVE,ADMIN_ONLY,50000.0,3,WEEKS,2,108,7,4,2,0,1,82.14,7,6,0,10,3,13,7,5,1,1,1,1,1,55.28,55.28,55.28,1,0,0,0,61.09,PENDING,0,0,0.0,1,0,0,0,0,0,0,1,0,1,3,Average
696,student0696@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,ACTIVE,ADMIN_ONLY,45000.0,8,WEEKS,1,63,10,3,0,6,1,37.5,12,2,0,6,8,14,4,5,5,3,1,1,1,55.44,55.44,55.44,1,0,0,1,56.83,SUCCESS,1,2,45000.0,1,3,3,1,2,0,1,0,0,0,63,Low
64,student0064@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,COMPLETED,ADMIN_ONLY,40000.0,12,WEEKS,1,166,4,3,0,1,0,75.0,4,14,0,4,14,7,2,3,2,4,3,3,3,70.3,77.56,57.01,3,0,0,0,69.5,SUCCESS,1,0,40000.0,1,0,0,0,0,0,0,0,0,0,6,Average
438,student0438@student.hitech.lk,INACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,ACTIVE,OPEN,35000.0,8,WEEKS,1,87,16,10,1,5,0,65.62,26,8,0,16,18,14,5,7,2,1,1,1,1,55.88,55.88,55.88,1,0,0,0,57.36,SUCCESS,1,0,35000.0,1,1,1,0,1,0,0,0,0,0,34,Average
111,student0111@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,ACTIVE,ADMIN_ONLY,45000.0,8,WEEKS,1,148,12,7,1,4,0,62.5,12,2,0,6,8,14,4,5,5,3,2,2,2,73.21,76.73,69.69,2,0,0,1,86.14,SUCCESS,1,0,45000.0,2,1,0,0,1,0,0,2,1,1,14,Average
603,student0603@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,REMOVED,ADMIN_ONLY,45000.0,8,WEEKS,1,80,10,3,2,4,1,47.5,12,2,0,6,8,14,4,5,5,3,2,2,2,47.49,59.49,35.49,1,1,0,1,54.53,SUCCESS,2,0,45000.0,1,1,0,0,0,1,0,0,0,0,25,Medium
790,student0790@student.hitech.lk,INACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,COMPLETED,OPEN,50000.0,16,WEEKS,1,222,20,19,0,1,0,95.0,20,9,0,15,14,17,4,8,5,5,5,5,5,79.93,87.79,72.29,5,0,0,0,72.3,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,1,1,0,37,Good
7,student0007@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,COMPLETED,ADMIN_ONLY,45000.0,8,WEEKS,1,152,12,12,0,0,0,100.0,12,2,0,6,8,14,4,5,5,3,3,3,3,85.62,89.45,81.18,3,0,0,0,81.39,SUCCESS,1,0,45000.0,1,0,0,0,0,0,0,1,1,0,6,Good
434,student0434@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,ACTIVE,OPEN,30000.0,12,WEEKS,2,127,13,11,0,1,1,90.38,13,2,0,5,10,13,4,6,3,5,4,4,4,77.5,88.9,67.0,4,0,0,0,80.16,SUCCESS,1,0,30000.0,1,1,0,0,1,0,0,0,0,0,7,Average
739,student0739@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,REMOVED,OPEN,50000.0,4,MONTHS,1,57,6,3,2,1,0,66.67,26,8,2,32,2,9,3,4,2,4,2,2,2,70.54,71.4,69.68,2,0,0,0,68.15,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,2,1,1,9,Average
211,student0211@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,REMOVED,ADMIN_ONLY,45000.0,8,WEEKS,1,62,10,3,1,6,0,35.0,12,2,0,6,8,14,4,5,5,3,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,PENDING,0,1,0.0,1,4,3,1,2,1,1,1,0,1,59,Low
258,student0258@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,REMOVED,OPEN,50000.0,16,WEEKS,1,34,5,2,2,1,0,60.0,20,9,0,15,14,17,4,8,5,5,2,2,2,49.24,57.91,40.58,1,1,0,1,51.57,PENDING,0,0,0.0,1,0,0,0,0,0,0,0,0,0,32,Medium
